finding_id,ruleId,file,line,message,security_severity,problem_severity,precision,CWE/tags,runtime_scope,trust_boundary,reachability,disposition,evidence,remediation_required,test_evidence,final_status,final_sarif_presence
2f86be112d7f5b23,py/empty-except,whale_signal_classifier.py,132,'except' clause does nothing but pass and there is no explanatory comment.,,recommendation,high,external/cwe/cwe-390,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Broad empty except; no demonstrated production failure or security fail-open.,no,n/a,accepted_debt,still_present_exact_line
1f230cbdea5d325f,py/empty-except,whale_signal_classifier.py,136,'except' clause does nothing but pass and there is no explanatory comment.,,recommendation,high,external/cwe/cwe-390,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Broad empty except; no demonstrated production failure or security fail-open.,no,n/a,accepted_debt,still_present_exact_line
c4ffb55bcff60cc5,py/empty-except,bd_platform/whales_institutional_layer.py,192,'except' clause does nothing but pass and there is no explanatory comment.,,recommendation,high,external/cwe/cwe-390,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Broad empty except; no demonstrated production failure or security fail-open.,no,n/a,accepted_debt,still_present_exact_line
f0514949701b5995,py/empty-except,bd_platform/whales_institutional_layer.py,215,'except' clause does nothing but pass and there is no explanatory comment.,,recommendation,high,external/cwe/cwe-390,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Broad empty except; no demonstrated production failure or security fail-open.,no,n/a,accepted_debt,still_present_exact_line
2720d974ff150979,py/empty-except,bd_platform/whales_institutional_layer.py,221,'except' clause does nothing but pass and there is no explanatory comment.,,recommendation,high,external/cwe/cwe-390,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Broad empty except; no demonstrated production failure or security fail-open.,no,n/a,accepted_debt,still_present_exact_line
3ef022770575a254,py/redundant-comparison,bd_platform/slippage_tolerance_optimizer.py,251,"Test is always true, because of [this condition](1).",,warning,high,"external/cwe/cwe-561,external/cwe/cwe-570,external/cwe/cwe-571",production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
718c80d0ba28b66a,py/redundant-comparison,billing/subscription_engine.py,704,"Test is always false, because of [this condition](1).",,warning,high,"external/cwe/cwe-561,external/cwe/cwe-570,external/cwe/cwe-571",production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
9df37b4c4a77cf6c,py/duplicate-key-dict-literal,cap646/backend_registry.py,206,Dictionary key 'graphql_schema.py' is subsequently [overwritten](1).,,warning,very-high,external/cwe/cwe-561,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c3a5868c3ba9554a,py/duplicate-key-dict-literal,scripts/verify_entitlement_batch02_gateway_proof.py,60,Dictionary key '55_overlap_batch01' is subsequently [overwritten](1).,,warning,very-high,external/cwe/cwe-561,operator_cli,operator_local,operator_cli,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
122de58702eba784,py/unnecessary-lambda,scripts/dd_gate_bootstrap.py,668,This 'lambda' is just a simple wrapper around a callable object. Use that object directly.,,recommendation,high,,operator_cli,operator_local,operator_cli,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ffc3e422c941d174,py/unnecessary-lambda,tests/test_sonar_new_coverage_closure.py,630,This 'lambda' is just a simple wrapper around a callable object. Use that object directly.,,recommendation,high,,test,test_harness,test,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
e0608337581fe06a,py/cyclic-import,acquirer_evidence_pack.py,112,Import of module [corpus_passport](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6f7103ec6fb71b5a,py/cyclic-import,admin_mfa.py,35,Import of module [mfa_service](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
f2da2ac9cde1d5b1,py/cyclic-import,admin_mfa.py,47,Import of module [mfa_service](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6aa68f5b0918b4da,py/cyclic-import,bd_platform/advanced_ta_risk_layer.py,573,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
cd338bb05bce3356,py/cyclic-import,bd_platform/advanced_ta_risk_layer.py,667,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
bb6d454fda0d3e10,py/cyclic-import,bd_platform/advanced_ta_risk_layer.py,668,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
17d805b4ecc41b09,py/cyclic-import,bd_platform/advanced_ta_risk_layer.py,669,Import of module [bd_platform.whales_institutional_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0c6d561c13fab222,py/cyclic-import,aggregator.py,21,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
be9157fe785dbe9c,py/cyclic-import,aggregator.py,22,Import of module [exchange_adapters](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
66cc4e8bafdbee4d,py/cyclic-import,aggregator.py,23,Import of module [hot_storage](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
b5d042060fdfbc85,py/cyclic-import,aggregator.py,29,Import of module [liquidity_discovery](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
68cd20ed7e1d803d,py/cyclic-import,aggregator.py,800,Import of module [market_fetcher_hub](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
56d96d72ca750aaf,py/cyclic-import,alert_service.py,123,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
2f93566a9f69190d,py/cyclic-import,alert_service.py,201,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
2da5f16496611608,py/cyclic-import,bd_platform/arbitrage_portfolio_ux_layer.py,179,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c027d22a564bf19b,py/cyclic-import,bd_platform/arbitrage_portfolio_ux_layer.py,185,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c71c96861b54e9a3,py/cyclic-import,bd_platform/arbitrage_portfolio_ux_layer.py,194,Import of module [bd_platform.intelligence_ux_extensions_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
f2596dc3bb286448,py/cyclic-import,bd_platform/arbitrage_portfolio_ux_layer.py,573,Import of module [bd_platform.onchain_defi_sources_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a01afdff7698a15f,py/cyclic-import,bd_platform/arbitrage_portfolio_ux_layer.py,579,Import of module [bd_platform.intelligence_ux_extensions_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
2bf9397061d4aff6,py/cyclic-import,bd_platform/arbitrage_portfolio_ux_layer.py,626,Import of module [bd_platform.intelligence_analysis_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
44d4835ee74ef425,py/cyclic-import,bd_platform/arbitrage_portfolio_ux_layer.py,634,Import of module [bd_platform.whales_institutional_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
5bc9ad6fdab8ac8c,py/cyclic-import,arbitrage_service.py,918,Import of module [scan_coordinator](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
69826005e46278fa,py/cyclic-import,audience_routing.py,84,Import of module [trust_os_lenses](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
80fd08d47c674117,py/cyclic-import,billing/audit_ledger.py,35,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_near_line_37
d2d4e67a0e9cecca,py/cyclic-import,billing/audit_ledger.py,79,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_near_line_81
4a692ad27eba5168,py/cyclic-import,audit_registry.py,298,Import of module [knowledge_graph](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,absent_from_final_sarif
54fa75cfc2d81030,py/cyclic-import,auth_service.py,224,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
552dfa71aac9a472,py/cyclic-import,auth_service.py,225,Import of module [billing.subscription_engine](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
86702c4cb51f135c,py/cyclic-import,auth_service.py,226,Import of module [billing.subscription_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ece816a189244959,py/cyclic-import,auth_service.py,248,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ba989bcc593059ec,py/cyclic-import,auth_service.py,249,Import of module [billing.subscription_engine](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
f0534abbdfc95aed,py/cyclic-import,auth_service.py,250,Import of module [identity_service](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
74f2f26d8392d7c4,py/cyclic-import,auth_service.py,394,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a71b2f12954dc4b5,py/cyclic-import,auth_service.py,395,Import of module [security_auth](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a4851518b38ffb1d,py/cyclic-import,auth_service.py,435,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
3dbe138859def151,py/cyclic-import,auth_service.py,436,Import of module [mfa_service](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ef21de8317e4baef,py/cyclic-import,auth_service.py,437,Import of module [security_auth](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
00fb2a66849aead3,py/cyclic-import,auth_service.py,461,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7826a140aced8e91,py/cyclic-import,auth_service.py,462,Import of module [security_auth](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
56caf403638ce9a1,py/cyclic-import,auth_service.py,478,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
bf9f32a5617d7031,py/cyclic-import,auth_service.py,479,Import of module [security_auth](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6027a812cc98e582,py/cyclic-import,auth_service.py,495,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
8d3a8ae5cd8d99b0,py/cyclic-import,auth_service.py,496,Import of module [security_auth](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
704166a312eb94f6,py/cyclic-import,auth_service.py,534,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
1af8c3d4058d4053,py/cyclic-import,auth_service.py,574,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
fae22fd1f1ea3d15,py/cyclic-import,auth_service.py,575,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
4027b1bd996421e5,py/cyclic-import,cap646/backend_executor.py,9,Import of module [cap646.backend_registry](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
4025c2be8120edc1,py/cyclic-import,cap646/backend_registry.py,84,Import of module [cap646.batch01_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
65c00f2308aecfa3,py/cyclic-import,cap646/backend_registry.py,105,Import of module [cap646.batch02_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
440d2bce654e5f4a,py/cyclic-import,cap646/backend_registry.py,126,Import of module [cap646.batch03_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
520c870a85f71fb4,py/cyclic-import,cap646/backend_registry.py,151,Import of module [cap646.batch_range_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
5bc88b561a2ea4a6,py/cyclic-import,cap646/backend_registry.py,425,Import of module [cap646.batch_range_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
02fbc5fe685dc19b,py/cyclic-import,cap646/backend_registry.py,440,Import of module [cap646.batch01_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
e88d88e61e901d6c,py/cyclic-import,cap646/backend_registry.py,465,Import of module [cap646.batch01_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
5a7c410fe5270cf0,py/cyclic-import,cap646/backend_registry.py,466,Import of module [cap646.batch02_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
01112bd19ce7349e,py/cyclic-import,cap646/backend_registry.py,467,Import of module [cap646.batch03_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
85143fc6daa6ace4,py/cyclic-import,cap646/backend_registry.py,469,Import of module [cap646.official_batch_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
29df0804c3954060,py/cyclic-import,cap646/backend_registry.py,494,Import of module [cap646.batch01_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
2c998f3ef5c1eb17,py/cyclic-import,cap646/backend_registry.py,495,Import of module [cap646.batch02_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
06734c857f1700ee,py/cyclic-import,cap646/backend_registry.py,496,Import of module [cap646.batch03_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0bd062f6fb03dd4e,py/cyclic-import,cap646/backend_registry.py,545,Import of module [cap978.extension_registry](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ef9330896f75f28e,py/cyclic-import,cap646/backend_registry.py,560,Import of module [cap978.extension_registry](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
39fe030dd1ac08a6,py/cyclic-import,cap646/batch01_closure_spec.py,5,Import of module [cap646.batch01_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
3d2c40d3c589470b,py/cyclic-import,cap646/batch01_dedicated.py,11,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ce6ba29edd21dae3,py/cyclic-import,cap646/batch01_production.py,48,Import of module [cap646.batch01_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
9e28d7e1d8163b5f,py/cyclic-import,cap646/batch01_production.py,75,Import of module [cap646.batch01_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6531965ae14fcfd6,py/cyclic-import,cap646/batch01_production.py,112,Import of module [cap646.handlers.onchain](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ed13c3456945722b,py/cyclic-import,cap646/batch02_closure_spec.py,5,Import of module [cap646.batch02_official_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
573ebe2b91ac8af8,py/cyclic-import,cap646/batch02_dedicated.py,11,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
23871be4899bb66d,py/cyclic-import,cap646/batch02_dedicated.py,12,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6206db54e93706ee,py/cyclic-import,cap646/batch02_dedicated.py,13,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
b1c415fa72e92b0b,py/cyclic-import,cap646/batch02_dedicated.py,14,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
cc738d0ab06fcf99,py/cyclic-import,cap646/batch02_dedicated.py,15,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6c78c851cedda22a,py/cyclic-import,cap646/batch02_official_production.py,7,Import of module [cap646.batch01_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
837be50a9d2dc6fc,py/cyclic-import,cap646/batch02_production.py,15,Import of module [cap646.batch02_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6bba506964662fc9,py/cyclic-import,cap646/batch02_production.py,48,Import of module [cap646.batch02_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
877e0b6f716501f5,py/cyclic-import,cap646/batch03_dedicated.py,12,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
b3ac88c71edb65fa,py/cyclic-import,cap646/batch03_dedicated.py,13,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0bb8344a3997250b,py/cyclic-import,cap646/batch03_dedicated.py,14,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a76d0381f819a8a7,py/cyclic-import,cap646/batch03_dedicated.py,15,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0446760d12f864c8,py/cyclic-import,cap646/batch03_dedicated.py,16,Import of module [cap646.dedicated_common](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
4ba282023d7017cc,py/cyclic-import,cap646/batch03_production.py,14,Import of module [cap646.batch03_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
34038b5c4d8ccb18,py/cyclic-import,cap646/batch03_production.py,41,Import of module [cap646.batch03_dedicated](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
