ruleId,name,problem_severity,security_severity,precision,tags,file,line,message
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,service_bus.py,169,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,scripts/setup_telegram_production.py,71,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,signal_registry.py,474,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,bd_platform/slippage_tolerance_optimizer.py,65,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,bd_platform/slippage_tolerance_optimizer.py,77,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,bd_platform/slippage_tolerance_optimizer.py,99,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,bd_platform/sse_stream.py,39,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,stealth_execution_advisor.py,52,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,governance/storage_governance.py,35,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,billing/subscription_engine.py,675,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,governance/temporal_governance.py,16,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,governance/temporal_governance.py,22,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,governance/temporal_governance.py,28,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,tests/test_site_companion_services.py,52,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,ml/train_regime_models.py,51,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,trust_pulse.py,572,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,user_exposure_log.py,38,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,cap646/v6_true_institutional_dod.py,109,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,cap646/v6_true_institutional_dod.py,116,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,viral_capacity.py,108,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,voice_service.py,102,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,wave_00_hardening.py,132,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,whale_signal_classifier.py,132,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,whale_signal_classifier.py,136,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,bd_platform/whales_institutional_layer.py,192,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,bd_platform/whales_institutional_layer.py,215,'except' clause does nothing but pass and there is no explanatory comment.
py/empty-except,py/empty-except,recommendation,,high,quality;reliability;error-handling;external/cwe/cwe-390,bd_platform/whales_institutional_layer.py,221,'except' clause does nothing but pass and there is no explanatory comment.
py/redundant-comparison,py/redundant-comparison,warning,,high,quality;maintainability;useless-code;external/cwe/cwe-561;external/cwe/cwe-570;external/cwe/cwe-571,bd_platform/slippage_tolerance_optimizer.py,251,"Test is always true, because of [this condition](1)."
py/redundant-comparison,py/redundant-comparison,warning,,high,quality;maintainability;useless-code;external/cwe/cwe-561;external/cwe/cwe-570;external/cwe/cwe-571,billing/subscription_engine.py,704,"Test is always false, because of [this condition](1)."
py/duplicate-key-dict-literal,py/duplicate-key-dict-literal,warning,,very-high,quality;maintainability;useless-code;external/cwe/cwe-561,cap646/backend_registry.py,206,Dictionary key 'graphql_schema.py' is subsequently [overwritten](1).
py/duplicate-key-dict-literal,py/duplicate-key-dict-literal,warning,,very-high,quality;maintainability;useless-code;external/cwe/cwe-561,scripts/verify_entitlement_batch02_gateway_proof.py,60,Dictionary key '55_overlap_batch01' is subsequently [overwritten](1).
py/unnecessary-lambda,py/unnecessary-lambda,recommendation,,high,quality;maintainability;useless-code,scripts/dd_gate_bootstrap.py,668,This 'lambda' is just a simple wrapper around a callable object. Use that object directly.
py/unnecessary-lambda,py/unnecessary-lambda,recommendation,,high,quality;maintainability;useless-code,tests/test_sonar_new_coverage_closure.py,630,This 'lambda' is just a simple wrapper around a callable object. Use that object directly.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,acquirer_evidence_pack.py,112,Import of module [corpus_passport](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,admin_mfa.py,35,Import of module [mfa_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,admin_mfa.py,47,Import of module [mfa_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/advanced_ta_risk_layer.py,573,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/advanced_ta_risk_layer.py,667,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/advanced_ta_risk_layer.py,668,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/advanced_ta_risk_layer.py,669,Import of module [bd_platform.whales_institutional_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,aggregator.py,21,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,aggregator.py,22,Import of module [exchange_adapters](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,aggregator.py,23,Import of module [hot_storage](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,aggregator.py,29,Import of module [liquidity_discovery](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,aggregator.py,800,Import of module [market_fetcher_hub](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,alert_service.py,123,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,alert_service.py,201,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/arbitrage_portfolio_ux_layer.py,179,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/arbitrage_portfolio_ux_layer.py,185,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/arbitrage_portfolio_ux_layer.py,194,Import of module [bd_platform.intelligence_ux_extensions_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/arbitrage_portfolio_ux_layer.py,573,Import of module [bd_platform.onchain_defi_sources_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/arbitrage_portfolio_ux_layer.py,579,Import of module [bd_platform.intelligence_ux_extensions_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/arbitrage_portfolio_ux_layer.py,626,Import of module [bd_platform.intelligence_analysis_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/arbitrage_portfolio_ux_layer.py,634,Import of module [bd_platform.whales_institutional_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,arbitrage_service.py,918,Import of module [scan_coordinator](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,audience_routing.py,84,Import of module [trust_os_lenses](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/audit_ledger.py,35,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/audit_ledger.py,79,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,audit_registry.py,298,Import of module [knowledge_graph](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,224,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,225,Import of module [billing.subscription_engine](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,226,Import of module [billing.subscription_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,248,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,249,Import of module [billing.subscription_engine](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,250,Import of module [identity_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,394,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,395,Import of module [security_auth](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,435,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,436,Import of module [mfa_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,437,Import of module [security_auth](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,461,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,462,Import of module [security_auth](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,478,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,479,Import of module [security_auth](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,495,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,496,Import of module [security_auth](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,534,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,574,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,auth_service.py,575,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_executor.py,9,Import of module [cap646.backend_registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,84,Import of module [cap646.batch01_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,105,Import of module [cap646.batch02_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,126,Import of module [cap646.batch03_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,151,Import of module [cap646.batch_range_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,425,Import of module [cap646.batch_range_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,440,Import of module [cap646.batch01_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,465,Import of module [cap646.batch01_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,466,Import of module [cap646.batch02_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,467,Import of module [cap646.batch03_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,469,Import of module [cap646.official_batch_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,494,Import of module [cap646.batch01_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,495,Import of module [cap646.batch02_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,496,Import of module [cap646.batch03_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,545,Import of module [cap978.extension_registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/backend_registry.py,560,Import of module [cap978.extension_registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch01_closure_spec.py,5,Import of module [cap646.batch01_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch01_dedicated.py,11,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch01_production.py,48,Import of module [cap646.batch01_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch01_production.py,75,Import of module [cap646.batch01_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch01_production.py,112,Import of module [cap646.handlers.onchain](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_closure_spec.py,5,Import of module [cap646.batch02_official_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_dedicated.py,11,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_dedicated.py,12,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_dedicated.py,13,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_dedicated.py,14,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_dedicated.py,15,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_official_production.py,7,Import of module [cap646.batch01_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_production.py,15,Import of module [cap646.batch02_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch02_production.py,48,Import of module [cap646.batch02_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch03_dedicated.py,12,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch03_dedicated.py,13,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch03_dedicated.py,14,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch03_dedicated.py,15,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch03_dedicated.py,16,Import of module [cap646.dedicated_common](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch03_production.py,14,Import of module [cap646.batch03_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch03_production.py,41,Import of module [cap646.batch03_dedicated](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch_dedicated_invoke.py,10,Import of module [cap646.backend_executor](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch_dedicated_invoke.py,11,Import of module [cap646.backend_registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch_range_production.py,63,Import of module [cap646.batch01_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch_range_production.py,66,Import of module [cap646.batch01_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/batch_range_production.py,73,Import of module [cap646.backend_executor](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing_service.py,214,Import of module [billing.webhook_processor](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing_service.py,234,Import of module [billing.webhook_processor](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,ccxt_market_fetcher.py,15,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,ccxt_market_fetcher.py,195,Import of module [aggregator](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,ccxt_market_fetcher.py,233,Import of module [aggregator](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,coingecko_cex_fetcher.py,107,Import of module [blackdark.ingestion.coingecko_connector](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/ingestion/coingecko_connector.py,24,Import of module [blackdark.canonical.resolver](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/ingestion/coingecko_connector.py,26,Import of module [data_lake](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/ingestion/coingecko_connector.py,27,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,commercial_msa.py,56,Import of module [site_services](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,commercial_sla.py,57,Import of module [site_services](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,commercial_support.py,56,Import of module [site_services](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,committee_one_pager.py,55,Import of module [acquirer_evidence_pack](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,compounding_common.py,10,Import of module [audit_registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,config.py,358,Import of module [market_fetcher_hub](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,corpus_passport.py,12,Import of module [committee_one_pager](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,data_lake.py,16,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,data_lake.py,18,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,data_lake.py,50,Import of module [blackdark.canonical.resolver](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,data_moat_guard.py,15,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,data_moat_guard.py,93,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,data_sources_extra.py,8,Import of module [data_sources_registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/data_sources_layer.py,54,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/data_sources_layer.py,460,Import of module [bd_platform.intelligence_ux_extensions_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/data_sources_layer.py,542,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,23,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,555,Import of module [postgres_backend](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,584,Import of module [postgres_backend](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,2202,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,2262,Import of module [data_moat_guard](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,2301,Import of module [oracle_track_record](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,3602,Import of module [billing.subscription_engine](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,3603,Import of module [billing.subscription_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,database.py,4100,Import of module [auth_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/data/db.py,76,Import of module [blackdark.data.migrate](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/dedicated_common.py,83,Import of module [cap646.batch_dedicated_invoke](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/derivatives_ta_research_layer.py,480,Import of module [bd_platform.data_sources_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/derivatives_ta_research_layer.py,548,Import of module [bd_platform.onchain_platform_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,dex_fetcher.py,17,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,dex_fetcher.py,216,Import of module [aggregator](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,didit_kyc.py,205,Import of module [institutional_commerce](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,email_outbox.py,167,Import of module [alert_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,exchange_adapters.py,11,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap978/extension_registry.py,10,Import of module [cap646.backend_registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/functional_dod.py,10,Import of module [cap646.runtime](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,hot_storage.py,28,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,hot_storage.py,501,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,hot_storage.py,513,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,identity_service.py,177,Import of module [oauth_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,identity_service.py,224,Import of module [email_outbox](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,identity_service.py,237,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,identity_service.py,254,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,identity_service.py,310,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,identity_service.py,317,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,ml/inference.py,30,Import of module [ml.regime_router](1) begins an import cycle.
